"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Churn_Prob","Log_Churn_Prob","Log_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","log_reg_cost","lda_cost","qda_cost"
"5214","No",0.786492374727669,"Germany","Male",0.159420289855072,0.4,0.516205563780896,"1","1","1",0.514643548458878,0.148114393018078,0.148114393018078,"No",0.180589330423411,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5215","Yes",0.760348583877996,"Germany","Female",0.565217391304348,0.3,0.451921973578994,"2","1","1",0.325581343018258,0.634707367484226,0.634707367484226,"Yes",0.759117705910171,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5216","Yes",0.403050108932462,"France","Male",0.0869565217391304,0.3,0,"1","0","1",0.392469780864072,0.0437129455795906,0.0437129455795906,"No",0.0228841169986559,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5217","No",0.535947712418301,"Spain","Male",0.36231884057971,0.3,0.686319413591391,"1","1","1",0.523841926904019,0.1966121375282,0.1966121375282,"Yes",0.134394828323422,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5218","No",0.725490196078431,"France","Male",0.144927536231884,0.5,0.389050869219451,"1","1","1",0.482478876732728,0.0639652504214852,0.0639652504214852,"No",0.0460654340814402,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5219","No",0.640522875816993,"France","Male",0.0289855072463768,0.4,0.417380379420186,"2","1","0",0.193417271349414,0.0419672649790702,0.0419672649790702,"No",0.0233720269350725,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5220","No",0.509803921568627,"France","Female",0.289855072463768,0.7,0,"1","1","0",0.824040895905559,0.146103470544288,0.146103470544288,"No",0.108877628398865,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5221","Yes",0.392156862745098,"Germany","Male",0.27536231884058,0.9,0.556373227073989,"3","1","0",0.520755082110341,0.228319796897694,0.228319796897694,"Yes",0.326110984441676,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5222","No",0.420479302832244,"Spain","Female",0.159420289855072,0.4,0,"2","1","0",0.444319132477151,0.09749430338722,0.09749430338722,"No",0.056496439971896,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5223","No",0.34640522875817,"France","Female",0.0579710144927536,0.7,0.554395810665597,"1","1","0",0.649458823317627,0.0871381107501922,0.0871381107501922,"No",0.0612683499676947,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5224","No",0.59041394335512,"Spain","Female",0.782608695652174,0.7,0.559198039331427,"1","0","1",0.896321048660147,0.687365534216647,0.687365534216647,"Yes",0.473916308395817,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5225","No",0.89760348583878,"Spain","Male",0.36231884057971,0.3,0,"1","1","0",0.360233702318571,0.121075107536499,0.121075107536499,"No",0.0966816944298948,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5226","No",0.4880174291939,"France","Male",0.695652173913043,0.7,0,"2","1","1",0.372881710203324,0.371101622737152,0.371101622737152,"Yes",0.378448003786568,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5227","No",0.196078431372549,"Spain","Male",0.304347826086957,0.1,0.443339724108701,"1","1","1",0.619977057809021,0.154116862164825,0.154116862164825,"No",0.156156876063513,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5228","No",0.675381263616558,"France","Male",0.072463768115942,0.3,0,"2","1","0",0.194763649928568,0.0384678944474806,0.0384678944474806,"No",0.0176884734196303,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5229","No",0.784313725490196,"France","Male",0.159420289855072,1,0.588835211938042,"1","0","1",0.474743788031757,0.0691500898039671,0.0691500898039671,"No",0.0661574911936411,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5230","No",0.618736383442266,"France","Male",0.246376811594203,0.8,0,"2","1","1",0.283183994071434,0.0725474487017024,0.0725474487017024,"No",0.0498561145028476,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5231","No",0.745098039215686,"Germany","Male",0.318840579710145,0.5,0.501099948588688,"2","1","1",0.253881845716266,0.254868583603042,0.254868583603042,"Yes",0.350153498137114,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5232","Yes",0.938997821350762,"France","Male",0.289855072463768,0.6,0.511321947488719,"3","1","0",0.0456962639932113,0.11516686585731,0.11516686585731,"No",0.105303536935439,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5233","Yes",0.366013071895425,"France","Female",0.405797101449275,0.5,0,"1","1","0",0.104982625840768,0.235202297634291,0.235202297634291,"Yes",0.215445717555041,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5234","Yes",0.740740740740741,"Germany","Female",0.449275362318841,0.4,0.35403246792353,"1","1","1",0.168755266127915,0.490087682264498,0.490087682264498,"Yes",0.639003354464927,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5235","Yes",0.625272331154684,"France","Female",0.333333333333333,0.1,0.571720613736039,"1","1","0",0.9831473905758,0.25402336893273,0.25402336893273,"Yes",0.211622264290071,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5236","Yes",0.553376906318083,"France","Female",0.72463768115942,0.9,0,"4","1","1",0.881795661485672,0.520988336772182,0.520988336772182,"Yes",0.509670323008529,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5237","No",0.675381263616558,"France","Male",0.159420289855072,0.2,0,"2","1","0",0.884744543103866,0.0564051953846764,0.0564051953846764,"No",0.0316226015530154,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5238","No",0.355119825708061,"Spain","Male",0.115942028985507,0.8,0.594402532119714,"1","1","1",0.88985828146588,0.068556209587663,0.068556209587663,"No",0.0469535295647848,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5239","No",0.723311546840959,"France","Male",0.173913043478261,0.3,0.49470101585867,"1","1","0",0.811011151564974,0.0801968483933262,0.0801968483933262,"No",0.0541829937222797,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5240","No",0.816993464052288,"Germany","Male",0.376811594202899,0.3,0.465618132047159,"1","0","0",0.988252678130761,0.305673024427643,0.305673024427643,"Yes",0.413915516961931,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5241","No",0.44880174291939,"France","Female",0.0869565217391304,0.1,0.411399983156508,"1","1","0",0.302071297808941,0.0977238863318528,0.0977238863318528,"No",0.0627651973432887,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5242","No",0.398692810457516,"France","Male",0.333333333333333,0.1,0,"2","0","0",0.352725785312497,0.123030644865548,0.123030644865548,"No",0.115123456857737,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5243","Yes",0.57516339869281,"Germany","Female",0.318840579710145,0,0.326644973662414,"1","1","1",0.994029229791445,0.376805741883162,0.376805741883162,"Yes",0.48151651100327,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5244","Yes",0.847494553376906,"Germany","Female",0.27536231884058,1,0.379422019513979,"1","1","0",0.631554363441709,0.2816187687904,0.2816187687904,"Yes",0.475250217338278,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5245","No",0.612200435729848,"Spain","Male",0.36231884057971,0.5,0,"2","1","1",0.32255040356354,0.124431703840148,0.124431703840148,"No",0.0799686944379625,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5246","No",0.710239651416122,"France","Male",0.289855072463768,0.7,0,"2","1","1",0.792918073676036,0.086244262279869,0.086244262279869,"No",0.0632005958175875,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5247","No",0.28322440087146,"France","Female",0.202898550724638,0.2,0.544264844742341,"2","1","1",0.646769916527028,0.167892852684516,0.167892852684516,"No",0.141599813480141,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5248","No",0.52723311546841,"France","Male",0.594202898550725,0.5,0,"1","1","1",0.686377499051159,0.281006216973944,0.281006216973944,"Yes",0.287886795023229,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5249","No",0.605664488017429,"France","Male",0.304347826086957,0.3,0.476097805288195,"1","1","1",0.857901729615178,0.135668897094656,0.135668897094656,"No",0.115100556128112,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5250","Yes",0.760348583877996,"France","Male",0.376811594202899,0.9,0,"1","0","1",0.48262819099224,0.115603653608624,0.115603653608624,"No",0.0976313317215937,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5251","No",0.154684095860566,"Germany","Female",0.0869565217391304,0.9,0.278523802233807,"2","0","1",0.322077958445031,0.163413941465522,0.163413941465522,"No",0.183742037534767,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5252","No",0.496732026143791,"France","Male",0.304347826086957,0.5,0,"2","1","1",0.792240808997259,0.0997385177083692,0.0997385177083692,"No",0.0763809579755481,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5253","No",0.596949891067538,"France","Female",0.376811594202899,0.7,0,"2","1","1",0.33271677445196,0.196659103824798,0.196659103824798,"Yes",0.16548667491197,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5254","No",0.57516339869281,"Spain","Female",0.130434782608696,0.9,0,"2","0","0",0.540033923239669,0.0760665376045691,0.0760665376045691,"No",0.0386990630182031,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5255","No",0.156862745098039,"Spain","Male",0.0289855072463768,0.8,0.813968053722529,"1","1","0",0.641345298476004,0.058162310230237,0.058162310230237,"No",0.0335871358816312,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5256","Yes",0.888888888888889,"France","Female",0.652173913043478,0.1,0.439677360636743,"2","1","0",0.18727998523859,0.539347889783672,0.539347889783672,"Yes",0.562335365466362,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5257","Yes",0.701525054466231,"Spain","Female",0.434782608695652,0.1,0.652698551830347,"1","0","0",0.786922951141834,0.360992541337543,0.360992541337543,"Yes",0.286066628123488,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5258","No",0.906318082788671,"Germany","Female",0.188405797101449,0.1,0.562256890835638,"3","1","1",0.97132041109926,0.26610195636307,0.26610195636307,"Yes",0.303168367371244,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5259","No",0.734204793028322,"France","Male",0.289855072463768,0.1,0.4620790058625,"1","1","1",0.695303751508269,0.128315503449716,0.128315503449716,"No",0.0991444956695738,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5260","No",0.416122004357298,"France","Male",0.492753623188406,0.2,0.603662945381529,"1","0","1",0.204429673033775,0.295669740851533,0.295669740851533,"Yes",0.296593512054876,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5261","No",0.681917211328976,"Germany","Female",0.246376811594203,0.3,0.614616356784542,"2","1","1",0.201268771167646,0.329928714217795,0.329928714217795,"Yes",0.374215236063676,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5262","No",0.703703703703704,"France","Female",0.115942028985507,0.9,0.358428356309926,"1","1","0",0.230980708657677,0.0857471279091121,0.0857471279091121,"No",0.0761604067694961,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5263","No",0.516339869281046,"France","Male",0.173913043478261,0.8,0.355451450427542,"1","1","1",0.0655828631634321,0.069819176634144,0.069819176634144,"No",0.0588286062761219,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5264","No",0.910675381263617,"Germany","Male",0.333333333333333,0.1,0.317683765547996,"2","1","0",0.828396261843006,0.250385272038912,0.250385272038912,"Yes",0.350814794620366,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5265","Yes",0.339869281045752,"Spain","Female",0.376811594202899,0.5,0,"3","0","0",0.0272400514249111,0.218511361637738,0.218511361637738,"Yes",0.136839062092023,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5266","No",0.368191721132898,"France","Female",0.130434782608696,0.5,0,"2","1","0",0.65960249203799,0.0843404859593747,0.0843404859593747,"No",0.0479574241877719,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5267","No",0.915032679738562,"France","Male",0.188405797101449,0.7,0.469510469370253,"1","1","1",0.911890935584348,0.073971893340009,0.073971893340009,"No",0.0654679658768096,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5268","No",0.420479302832244,"France","Male",0.115942028985507,0.4,0,"2","1","0",0.738015280459284,0.0481511739282743,0.0481511739282743,"No",0.0265314418309327,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5269","No",0.65359477124183,"France","Male",0.144927536231884,0.1,0,"2","0","0",0.46431349193848,0.0544776641525511,0.0544776641525511,"No",0.0297625688384031,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5270","Yes",0.62962962962963,"Germany","Male",0.231884057971014,0.6,0.583592405984438,"1","1","0",0.335689008300293,0.199913450314701,0.199913450314701,"Yes",0.257733703880811,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5271","No",0.429193899782135,"Germany","Male",0.217391304347826,0.9,0.598594513015225,"2","1","1",0.328028476719527,0.18978998313768,0.18978998313768,"Yes",0.263019951989198,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5272","Yes",0.718954248366013,"Germany","Male",0.318840579710145,0.6,0.399667769491589,"1","1","0",0.692830665328539,0.238967217007116,0.238967217007116,"Yes",0.34884948762223,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5273","Yes",1,"France","Male",0.420289855072464,0.6,0,"1","1","0",0.936986682228153,0.136711456214329,0.136711456214329,"No",0.126054942022112,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5274","No",0.300653594771242,"France","Male",0.202898550724638,0.9,0.587863741808477,"1","1","0",0.168239916912065,0.0940529677712873,0.0940529677712873,"No",0.0883529610708266,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5275","No",0.503267973856209,"France","Male",0.36231884057971,0.8,0,"2","1","0",0.503080994234949,0.118033595368717,0.118033595368717,"No",0.0952142608700607,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5276","No",0.636165577342048,"France","Female",0.347826086956522,0.8,0,"2","0","1",0.990711212920834,0.172896028067098,0.172896028067098,"Yes",0.14218568210259,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5277","No",0.400871459694989,"France","Male",0.159420289855072,0.4,0.48554933200169,"2","1","1",0.25181049790255,0.0795975435967263,0.0795975435967263,"No",0.0613212847641125,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5278","No",0.405228758169935,"Spain","Female",0.318840579710145,0.1,0,"2","1","1",0.543929045223819,0.188355364524091,0.188355364524091,"Yes",0.150530272855347,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5279","Yes",0.259259259259259,"Germany","Male",0.188405797101449,0,0.453126725675751,"1","1","0",0.165454950947816,0.190378168949468,0.190378168949468,"Yes",0.255177326627196,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5280","No",0.568627450980392,"Spain","Female",0.318840579710145,0.7,0.400446810894415,"1","1","1",0.62275597319544,0.206259951843668,0.206259951843668,"Yes",0.161494596714762,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5281","Yes",0.387799564270152,"Germany","Female",0.144927536231884,0.3,0.398697813921182,"1","1","0",0.0257406082280858,0.226421471139551,0.226421471139551,"Yes",0.257951178334368,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5282","No",0.644880174291939,"Spain","Male",0.188405797101449,0.3,0,"2","0","0",0.241105625587244,0.0642514716001332,0.0642514716001332,"No",0.0420548317869774,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5283","No",0.938997821350762,"France","Male",0.202898550724638,0.8,0.463765985623884,"1","1","0",0.543985850648737,0.076209395726729,0.076209395726729,"No",0.0742241486924926,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5284","No",0.577342047930283,"Germany","Female",0.072463768115942,0.4,0.651856815649733,"1","0","1",0.105377763576422,0.19191052527358,0.19191052527358,"Yes",0.182927652464649,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5285","No",0.77124183006536,"Germany","Male",0.478260869565217,0.3,0.395315484466223,"1","1","1",0.144567156163414,0.397933274442752,0.397933274442752,"Yes",0.541962010889889,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5286","Yes",0.0239651416122004,"Spain","Female",0.507246376811594,0.1,0.525930946704297,"1","1","1",0.312545198066415,0.45782001027521,0.45782001027521,"Yes",0.46225884851157,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5287","No",0.638344226579521,"Spain","Female",0.333333333333333,0.1,0.534787092241316,"1","0","0",0.88756016199547,0.253201326572466,0.253201326572466,"Yes",0.218949403482177,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
