"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Log_Churn_Prob","Log_Churn_Prediction","LDA_Churn_Prob","LDA_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","Dato"
"5270","Yes",0.62962962962963,"Germany","Male",0.231884057971014,0.6,0.583592405984438,"1","1","0",0.335689008300293,0.199913450314701,"Yes",0.195857772432274,"Yes",0.257733703880811,"Yes",2018-03-07
"5271","No",0.429193899782135,"Germany","Male",0.217391304347826,0.9,0.598594513015225,"2","1","1",0.328028476719527,0.18978998313768,"Yes",0.184732510354046,"Yes",0.263019951989198,"Yes",2017-09-13
"5272","Yes",0.718954248366013,"Germany","Male",0.318840579710145,0.6,0.399667769491589,"1","1","0",0.692830665328539,0.238967217007116,"Yes",0.248154237090841,"Yes",0.34884948762223,"Yes",2017-03-03
"5273","Yes",1,"France","Male",0.420289855072464,0.6,0,"1","1","0",0.936986682228153,0.136711456214329,"No",0.139760920736064,"No",0.126054942022112,"No",2015-02-19
"5274","No",0.300653594771242,"France","Male",0.202898550724638,0.9,0.587863741808477,"1","1","0",0.168239916912065,0.0940529677712873,"No",0.0805986224971778,"No",0.0883529610708266,"No",2019-08-03
"5275","No",0.503267973856209,"France","Male",0.36231884057971,0.8,0,"2","1","0",0.503080994234949,0.118033595368717,"No",0.116635605896005,"No",0.0952142608700607,"No",2020-03-03
"5276","No",0.636165577342048,"France","Female",0.347826086956522,0.8,0,"2","0","1",0.990711212920834,0.172896028067098,"Yes",0.169944131438551,"Yes",0.14218568210259,"No",2018-04-18
"5277","No",0.400871459694989,"France","Male",0.159420289855072,0.4,0.48554933200169,"2","1","1",0.25181049790255,0.0795975435967263,"No",0.0661955696722028,"No",0.0613212847641125,"No",2017-01-01
"5278","No",0.405228758169935,"Spain","Female",0.318840579710145,0.1,0,"2","1","1",0.543929045223819,0.188355364524091,"Yes",0.179683750393493,"Yes",0.150530272855347,"No",2020-02-25
"5279","Yes",0.259259259259259,"Germany","Male",0.188405797101449,0,0.453126725675751,"1","1","0",0.165454950947816,0.190378168949468,"Yes",0.182028812802526,"Yes",0.255177326627196,"Yes",2016-04-20
"5280","No",0.568627450980392,"Spain","Female",0.318840579710145,0.7,0.400446810894415,"1","1","1",0.62275597319544,0.206259951843668,"Yes",0.193571320853088,"Yes",0.161494596714762,"Yes",2020-09-08
"5281","Yes",0.387799564270152,"Germany","Female",0.144927536231884,0.3,0.398697813921182,"1","1","0",0.0257406082280858,0.226421471139551,"Yes",0.213566360668093,"Yes",0.257951178334368,"Yes",2020-07-23
"5282","No",0.644880174291939,"Spain","Male",0.188405797101449,0.3,0,"2","0","0",0.241105625587244,0.0642514716001332,"No",0.0557970862003217,"No",0.0420548317869774,"No",2017-10-15
"5283","No",0.938997821350762,"France","Male",0.202898550724638,0.8,0.463765985623884,"1","1","0",0.543985850648737,0.076209395726729,"No",0.0656576271495468,"No",0.0742241486924926,"No",2019-09-19
"5284","No",0.577342047930283,"Germany","Female",0.072463768115942,0.4,0.651856815649733,"1","0","1",0.105377763576422,0.19191052527358,"Yes",0.170628795820777,"Yes",0.182927652464649,"Yes",2019-10-29
"5285","No",0.77124183006536,"Germany","Male",0.478260869565217,0.3,0.395315484466223,"1","1","1",0.144567156163414,0.397933274442752,"Yes",0.43664671367628,"Yes",0.541962010889889,"Yes",2017-05-13
"5286","Yes",0.0239651416122004,"Spain","Female",0.507246376811594,0.1,0.525930946704297,"1","1","1",0.312545198066415,0.45782001027521,"Yes",0.466826539730733,"Yes",0.46225884851157,"Yes",2016-03-13
"5287","No",0.638344226579521,"Spain","Female",0.333333333333333,0.1,0.534787092241316,"1","0","0",0.88756016199547,0.253201326572466,"Yes",0.237123279275072,"Yes",0.218949403482177,"Yes",2017-12-31
"5288","No",0.531590413943355,"Spain","Female",0.289855072463768,0.1,0,"2","1","0",0.453010612513495,0.165205110414362,"No",0.154708385317293,"Yes",0.129727607750227,"No",2017-04-26
"5289","No",0.416122004357298,"France","Male",0.173913043478261,0.2,0,"2","1","1",0.660154894792453,0.0637329525849548,"No",0.05508016039685,"No",0.041468168309302,"No",2018-03-11
"5290","No",0.483660130718954,"Spain","Male",0.0144927536231884,0.5,0,"1","1","1",0.884543323887431,0.0310589046382225,"No",0.0238636924883554,"No",0.0150369608345519,"No",2019-10-11
"5291","Yes",0.880174291938998,"Germany","Female",0.550724637681159,0.9,0.376044871445614,"1","1","0",0.146152507564472,0.56927177709126,"Yes",0.622901137320888,"Yes",0.760823833559605,"Yes",2017-10-08
"5292","No",0.583877995642701,"France","Female",0.202898550724638,0.2,0.620109184569719,"1","0","1",0.76832987550311,0.164583422481485,"No",0.141594987620546,"No",0.113434816725741,"No",2017-07-05
"5293","No",0.77124183006536,"France","Female",0.144927536231884,0.6,0,"2","1","0",0.771961722344484,0.0797474159331547,"No",0.0683147597638039,"No",0.0493771545988927,"No",2020-10-24
"5294","No",0.464052287581699,"Spain","Female",0.333333333333333,1,0,"2","1","1",0.831143424197011,0.16775639711409,"No",0.162858712066221,"Yes",0.0816650294852037,"No",2017-05-13
"5295","No",0.257080610021787,"Germany","Male",0.202898550724638,0.9,0.680202348292089,"1","1","1",0.10818343151771,0.195707320743417,"Yes",0.187988176778413,"Yes",0.258612518823403,"Yes",2020-06-30
"5296","No",0.686274509803922,"Germany","Female",0.159420289855072,0.6,0.739520815005009,"1","1","0",0.855211922738622,0.256252367737104,"Yes",0.240278542994722,"Yes",0.280130719802138,"Yes",2017-08-03
"5297","Yes",0.496732026143791,"Spain","Female",0.376811594202899,0.6,0.210568083639058,"1","1","1",0.563241989610008,0.233656578795242,"Yes",0.229109398811257,"Yes",0.172109154875382,"Yes",2015-06-18
"5298","Yes",0.394335511982571,"Germany","Male",0.478260869565217,0.8,0.38960069405072,"3","1","1",0.965105567581704,0.394957520284591,"Yes",0.435198921040991,"Yes",0.554431807689375,"Yes",2016-03-02
"5299","No",0.662309368191721,"France","Male",0.260869565217391,0.6,0.454397640093633,"2","1","0",0.590602902577196,0.105755351778909,"No",0.0947938900602513,"No",0.0919156067732601,"No",2019-02-10
"5300","No",0.331154684095861,"France","Female",0.768115942028985,0.1,0.415741586554126,"1","1","1",0.128204543533907,0.688129637053029,"Yes",0.736527682028438,"Yes",0.772523741279048,"Yes",2015-12-26
"5301","No",0.542483660130719,"France","Female",0.217391304347826,0.6,0.337663511109232,"2","1","1",0.565240030422905,0.137895047492645,"No",0.121961767695099,"No",0.119238006295948,"No",2020-07-07
"5302","No",0.612200435729848,"France","Male",0.304347826086957,0.2,0,"2","1","0",0.436846268818672,0.102782292018042,"No",0.0971695798089585,"No",0.0786094143949668,"No",2016-01-20
"5303","No",0.675381263616558,"France","Male",0.304347826086957,0.9,0.558940006279043,"1","0","1",0.7332720774834,0.125911931109993,"No",0.115867242942509,"No",0.123924791514716,"No",2017-04-26
"5304","No",0.529411764705882,"Spain","Male",0.101449275362319,0.9,0,"2","1","1",0.0410855736722857,0.0408709623475335,"No",0.0335842917975809,"No",0.0193521500954458,"No",2015-03-14
"5305","No",0.305010893246187,"Spain","Female",0.347826086956522,0.6,0.300133213449333,"2","0","0",0.285141080973233,0.231021529792177,"Yes",0.221737041684871,"Yes",0.170781681271075,"Yes",2015-11-22
"5306","No",0.671023965141612,"France","Male",0.130434782608696,0.1,0,"2","1","0",0.465002557744265,0.0510843235012837,"No",0.0427471588683944,"No",0.0268109371342619,"No",2019-08-08
"5307","Yes",0.466230936819172,"France","Female",0.478260869565217,0.9,0.417543314100159,"1","1","1",0.827893863863999,0.336558059942492,"Yes",0.345946428915897,"Yes",0.367790630571422,"Yes",2020-12-10
"5308","Yes",0.311546840958606,"France","Female",0.449275362318841,0.7,0,"1","1","0",0.0677809730829294,0.265618578369368,"Yes",0.275362577771129,"Yes",0.246490088759672,"Yes",2015-04-15
"5309","No",0.12636165577342,"Spain","Female",0.188405797101449,0.1,0.453144143106071,"1","0","0",0.413963083474472,0.162216250796917,"No",0.138706199215533,"No",0.151373223093838,"No",2015-09-09
"5310","No",0.638344226579521,"Spain","Female",0.260869565217391,0.5,0.694227644379437,"1","1","0",0.599149718798145,0.202478629306253,"Yes",0.180095875655912,"Yes",0.147071208322658,"No",2020-11-10
"5311","Yes",0.503267973856209,"Germany","Male",0.347826086956522,0.9,0.46140749815991,"1","0","0",0.360755802179108,0.269750614615182,"Yes",0.283661857081767,"Yes",0.399162790341486,"Yes",2018-09-25
"5312","No",0.703703703703704,"France","Female",0.318840579710145,0,0,"2","1","0",0.313782666244626,0.176357189255867,"Yes",0.16895443749153,"Yes",0.145506853372691,"No",2020-10-28
"5313","No",0.699346405228758,"Spain","Female",0.434782608695652,0.8,0,"2","1","0",0.916206247696655,0.235779320305765,"Yes",0.241975181244215,"Yes",0.148384713397894,"No",2016-03-24
"5314","No",0.854030501089325,"France","Female",0.782608695652174,0.5,0.483128030189469,"2","1","1",0.526024735362227,0.664606778873232,"Yes",0.71742956491881,"Yes",0.678966236438111,"Yes",2018-02-13
"5315","Yes",0.766884531590414,"Germany","Male",0.391304347826087,1,0.576637271331958,"3","1","0",0.112515045186815,0.307174782588099,"Yes",0.327412357830323,"Yes",0.473372987831218,"Yes",2016-01-26
"5316","No",0.636165577342048,"France","Male",0.260869565217391,0.5,0.459750929152151,"1","1","1",0.611530051119882,0.108770548006789,"No",0.0973762571608826,"No",0.0916581962523117,"No",2015-06-25
"5317","No",0.572984749455338,"Spain","Male",0.318840579710145,0.5,0.421221341302359,"1","1","0",0.868110454548409,0.137576569705122,"No",0.127648072915681,"No",0.107986723361057,"No",2020-06-03
"5318","No",0.673202614379085,"France","Male",0.27536231884058,0.1,0.538782459443992,"1","1","0",0.803370671899166,0.128997483596713,"No",0.115673342744856,"No",0.094291435239346,"No",2016-11-03
"5319","No",0.769063180827887,"Spain","Male",0.188405797101449,0,0.468521820951287,"1","1","0",0.794812504594189,0.0896141144549728,"No",0.0753658747702984,"No",0.0766539484865777,"No",2020-09-23
"5320","No",0.553376906318083,"Germany","Male",0.101449275362319,0.1,0.627362368521817,"2","1","0",0.465351741091274,0.141578813555586,"No",0.12672599902236,"No",0.12898237277648,"No",2016-06-22
"5321","No",0.291938997821351,"Spain","Male",0.260869565217391,0.3,0.310525400970569,"1","1","0",0.336164253686227,0.113765863449004,"No",0.102011141624674,"No",0.0983512441838939,"No",2020-07-04
"5322","No",0.742919389978213,"France","Male",0.101449275362319,0,0.442183119050448,"1","0","0",0.86290730764788,0.0609033057800525,"No",0.0484676793952529,"No",0.0330435243581356,"No",2016-03-10
"5323","No",0.718954248366013,"France","Female",0.318840579710145,0.7,0,"2","1","1",0.612903032239579,0.155473106487372,"No",0.149968308555109,"No",0.126023093438758,"No",2018-05-16
"5324","No",0.503267973856209,"France","Male",0.202898550724638,0.5,0.714653068901401,"1","1","1",0.745232169672204,0.104894854370907,"No",0.0888669938007905,"No",0.0707857599082122,"No",2017-07-13
"5325","No",0.572984749455338,"Germany","Male",0.188405797101449,0.5,0.600218160289702,"2","1","1",0.526084591078448,0.17801152247641,"Yes",0.169540994970165,"Yes",0.211326305702427,"Yes",2019-04-07
"5326","Yes",0.300653594771242,"France","Female",0.36231884057971,0,0.493490643950299,"1","1","1",0.392299514603645,0.28883574587111,"Yes",0.277030611521068,"Yes",0.308320678621814,"Yes",2020-03-18
"5327","Yes",0.71677559912854,"Spain","Female",0.594202898550725,0.6,0,"2","1","1",0.804266057408482,0.391569646975829,"Yes",0.426473710427475,"Yes",0.269205667560438,"Yes",2015-07-03
"5328","No",1,"Germany","Female",0.101449275362319,0.8,0.276547222818635,"2","1","0",0.439155239325356,0.145934865834663,"No",0.135157342918508,"No",0.254930614003251,"Yes",2017-08-04
"5329","No",0.601307189542484,"Germany","Male",0.130434782608696,0.2,0.550152255045066,"1","1","0",0.831610068761567,0.146424564502749,"No",0.134326033154142,"No",0.152839021200959,"No",2020-08-05
"5330","No",0.498910675381264,"France","Male",0.333333333333333,0.3,0,"2","1","1",0.686552965808235,0.115904691862772,"No",0.111801965697996,"No",0.0961135164177034,"No",2019-04-08
"5331","No",0.490196078431373,"France","Male",0.159420289855072,0.9,0,"1","1","1",0.834944037155548,0.0513296669753035,"No",0.0442425774989149,"No",0.0307241119799164,"No",2020-11-18
"5332","Yes",0.535947712418301,"Germany","Female",0.405797101449275,0.2,0.571948634602998,"1","1","0",0.835004142895647,0.50441748527797,"Yes",0.528386045055003,"Yes",0.592371117058891,"Yes",2017-11-11
"5333","No",0.694989106753813,"Spain","Female",0.159420289855072,0.3,0.476967281815497,"1","1","0",0.940144083759999,0.125661257051775,"No",0.104982267580757,"No",0.106755127525527,"No",2016-06-01
"5334","No",0.710239651416122,"Spain","Male",0.217391304347826,0.1,0.395007909386636,"1","0","0",0.972371111441143,0.0954307365471573,"No",0.082376170717719,"No",0.082959696676357,"No",2017-07-05
"5335","No",0.860566448801743,"Germany","Male",0.0869565217391304,0.2,0.478822098645709,"2","1","1",0.627249352313146,0.11206762780196,"No",0.100174128402022,"No",0.119008976259621,"No",2019-01-05
"5336","No",0.566448801742919,"France","Female",0.304347826086957,0.8,0,"1","1","0",0.687270584340805,0.149614645256859,"No",0.143155835569484,"No",0.114625721692787,"No",2016-03-13
"5337","Yes",0.302832244008715,"France","Female",0.536231884057971,0.4,0.48188900122755,"1","0","1",0.617380459833914,0.442072381777757,"Yes",0.459710971468611,"Yes",0.494178939129629,"Yes",2015-11-06
"5338","Yes",0.923747276688453,"Spain","Female",0.565217391304348,0.5,0,"3","0","0",0.19466789078357,0.354425653465267,"Yes",0.383013753402466,"Yes",0.289509807615505,"Yes",2016-03-09
"5339","Yes",0.705882352941177,"Germany","Female",0.231884057971014,0.9,0.407645670000916,"1","0","0",0.889289877183271,0.259312073952521,"Yes",0.258238477656262,"Yes",0.390192591105836,"Yes",2018-07-17
"5340","Yes",0.228758169934641,"Germany","Female",0.536231884057971,0.4,0.499376180982486,"1","1","1",0.157621952896502,0.639752933294045,"Yes",0.683604627271997,"Yes",0.766370807254902,"Yes",2019-04-24
"5341","No",0.62962962962963,"Spain","Male",0.347826086956522,0,0,"1","1","0",0.681893270807362,0.128544093683134,"No",0.124014597127579,"No",0.109843886155443,"No",2016-06-10
"5342","No",0.555555555555556,"France","Female",0.478260869565217,0.4,0.40506207121784,"1","0","0",0.652709933798678,0.35314759664447,"Yes",0.361458366211121,"Yes",0.372406396808223,"Yes",2020-11-25
"5343","No",0.906318082788671,"Germany","Male",0.420289855072464,0.1,0.685287281381855,"1","1","1",0.328158039092733,0.387749533266207,"Yes",0.410333944725745,"Yes",0.427268542261286,"Yes",2016-12-16
"5344","No",0.73202614379085,"France","Male",0.420289855072464,0.7,0,"2","1","0",0.966561156590454,0.142442238374361,"No",0.145719033855136,"No",0.122199476268786,"No",2020-12-28
"5345","No",0.862745098039216,"France","Male",0.101449275362319,0.5,0,"2","1","0",0.236504186149777,0.0398498545510218,"No",0.0328025573681588,"No",0.0209666391461909,"No",2019-11-22
"5346","No",0.904139433551198,"France","Male",0.231884057971014,0.6,0,"2","0","0",0.504040185837747,0.0664343429677994,"No",0.0600368895660751,"No",0.0465049168907048,"No",2015-05-16
"5347","No",0.461873638344227,"France","Male",0.188405797101449,0.1,0.51711732839417,"1","1","0",0.545720216280655,0.0952293831154988,"No",0.0804752938981657,"No",0.0695543316363272,"No",2019-11-03
"5348","Yes",0.562091503267974,"Spain","Male",0.202898550724638,0.1,0,"1","0","1",0.455821580960982,0.072303547191036,"No",0.0633051881628322,"No",0.052481636153358,"No",2015-01-27
"5349","Yes",0.339869281045752,"Germany","Male",0.333333333333333,0.3,0.602600482132008,"1","1","0",0.876505256251972,0.31171547635861,"Yes",0.320492579491291,"Yes",0.400647265762804,"Yes",2018-02-08
"5350","No",0.638344226579521,"Germany","Male",0.202898550724638,0.3,0.409051061329323,"2","1","1",0.637170299763627,0.171447498544194,"Yes",0.166242323560296,"Yes",0.215623364535519,"Yes",2016-12-17
"5351","Yes",0.187363834422658,"France","Female",0.565217391304348,0.9,0.454461969001039,"2","1","1",0.355811930039319,0.450002501969003,"Yes",0.474930968058963,"Yes",0.510309616954798,"Yes",2019-08-17
"5352","No",0.363834422657952,"Germany","Male",0.333333333333333,0.2,0.495129875241378,"1","1","1",0.555918540220591,0.298867434902363,"Yes",0.308870861353371,"Yes",0.407451543792916,"Yes",2016-03-30
"5353","No",0.662309368191721,"France","Female",0.072463768115942,0.1,0,"2","1","1",0.708791389577705,0.0672425093304325,"No",0.0544206906965145,"No",0.0322195908533231,"No",2017-03-11
"5354","Yes",0.437908496732026,"Spain","Male",0.246376811594203,0.6,0.319991116711969,"1","1","0",0.363370551887705,0.0988439905968519,"No",0.0879290100027558,"No",0.073350915743873,"No",2017-04-12
"5355","No",0.867102396514161,"France","Male",0.188405797101449,0.4,0.699396117363827,"1","1","1",0.864189130061921,0.0919180769536343,"No",0.0769881878490062,"No",0.0557403090035017,"No",2019-10-12
"5356","No",0.44880174291939,"France","Female",0.159420289855072,0.1,0.526685356592392,"1","1","0",0.79044923790222,0.138870155763173,"No",0.116327205305112,"No",0.0984875252988277,"No",2020-01-20
"5357","Yes",0.9760348583878,"Germany","Male",0.420289855072464,0.2,0.545683986673633,"1","1","1",0.840945510296233,0.355783099764408,"Yes",0.380427826997485,"Yes",0.461235426926748,"Yes",2019-06-20
"5358","No",0.0348583877995643,"Germany","Male",0.188405797101449,0.5,0.531290094715348,"2","1","1",0.364727631488807,0.191511137171933,"Yes",0.183200767680158,"Yes",0.282277487500519,"Yes",2020-12-07
"5359","No",0.581699346405229,"France","Male",0.304347826086957,0.7,0,"2","1","0",0.241857197362348,0.0941504769168222,"No",0.0894969202989071,"No",0.0699888404467684,"No",2019-10-24
"5360","Yes",0.638344226579521,"Germany","Male",0.347826086956522,0.1,0.469078899723788,"1","1","1",0.115631392798012,0.297973668827072,"Yes",0.310361926883261,"Yes",0.386037126536753,"Yes",2017-04-17
"5361","No",0.52723311546841,"France","Male",0.246376811594203,1,0,"2","1","0",0.328350807502116,0.0713076961816835,"No",0.065388587460217,"No",0.0497393369848457,"No",2020-11-07
